Tournament,surface,Date,HomeTeam,AwayTeam,score,round,Surface,FTR
M15 Forli,Clay,20240826,Juan Alejandro Hernandez Serrano,Alberto Bronzetti,6-2 4-6 6-1,R16,Clay,H
M15 Forli,Clay,20240826,Federico Iannaccone,Lorenzo Bocchi,6-3 6-2,R16,Clay,H
M15 Forli,Clay,20240826,Ezequiel Simonit,Lorenzo Sciahbasi ,7-5 6-4,R16,Clay,H
M15 Forli,Clay,20240826,Lorenzo Rottoli,Leonardo Cattaneo,2-6 6-4 6-3,R16,Clay,H
M15 Forli,Clay,20240826,Carlo Alberto Caniato ,Filip Peliwo,3-6 6-3 6-1,R16,Clay,H
M15 Forli,Clay,20240826,Gabriele Maria Noce,Manuel Plunger,3-6 6-4 6-3,R16,Clay,H
M15 Forli,Clay,20240826,Alessandro Pecci,Juan Cruz Martin Manzano,1-6 6-1 6-1,R16,Clay,H
M15 Forli,Clay,20240826,Pierluigi Basile,Juan Alejandro Hernandez Serrano,6-3 6-3,QF,Clay,H
M15 Forli,Clay,20240826,Federico Iannaccone,Ezequiel Simonit,6-2 6-2,QF,Clay,H
M15 Forli,Clay,20240826,Carlo Alberto Caniato ,Lorenzo Rottoli,6-4 6-1,QF,Clay,H
M15 Forli,Clay,20240826,Gabriele Maria Noce,Alessandro Pecci,1-6 7-6(4) 6-4,QF,Clay,H
M15 Forli,Clay,20240826,Federico Iannaccone,Pierluigi Basile,6-1 6-1,SF,Clay,H
M15 Forli,Clay,20240826,Carlo Alberto Caniato ,Gabriele Maria Noce,4-6 6-1 6-3,SF,Clay,H
M15 Forli,Clay,20240826,Federico Iannaccone,Carlo Alberto Caniato ,6-3 7-5,F,Clay,H
M25 Pozzuoli,Hard,20240909,Matthew Dellavedova,Pasquale De Giorgio,6-3 6-1,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Maxwell Mckennon,Ludovico Vaccari,6-2 6-4,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Andrea Colombo,Lorenzo Angelini,6-4 2-6 6-4,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Dali Blanch,Karl Poling,3-6 6-2 6-2,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Filip Peliwo,Gabriele Maria Noce,6-0 6-2,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Toby Martin,Giovanni Calvano,0-6 6-4 6-4,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Andrea De Marchi,Michele Ribecai,7-6(7) 6-2,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Lorenzo Rottoli,Peter Buldorini,7-5 4-6 7-6(6),R32,Hard,H
M25 Pozzuoli,Hard,20240909,Benito Massacri,Massimo Giunta,4-6 7-6(2) 6-3,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Filippo Mazzola,Stefan Vedovelli,6-0 3-1 RET,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Noah Perfetti,Giuseppe Caparco,6-4 6-4,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Alessandro Pecci,Ezequiel Simonit,6-2 6-4,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Stefano Reitano,Mariano Tammaro,7-5 6-4,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Gian Matias Di Natale,Federico Bove,6-1 4-6 6-2,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Niccolo Catini,Lorenzo Beraldo,6-1 7-5,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Louis Wessels,Massimo Pizzigoni,6-3 6-2,R32,Hard,H
M25 Pozzuoli,Hard,20240909,Matthew Dellavedova,Maxwell Mckennon,5-7 6-3 6-1,R16,Hard,H
M25 Pozzuoli,Hard,20240909,Dali Blanch,Andrea Colombo,6-3 6-2,R16,Hard,H
M25 Pozzuoli,Hard,20240909,Filip Peliwo,Toby Martin,6-3 2-0 RET,R16,Hard,H
M25 Pozzuoli,Hard,20240909,Lorenzo Rottoli,Andrea De Marchi,6-3 3-6 7-6(8),R16,Hard,H
M25 Pozzuoli,Hard,20240909,Benito Massacri,Filippo Mazzola,6-3 7-6(2),R16,Hard,H
M25 Pozzuoli,Hard,20240909,Alessandro Pecci,Noah Perfetti,6-0 6-2,R16,Hard,H
M25 Pozzuoli,Hard,20240909,Stefano Reitano,Gian Matias Di Natale,7-6(5) 6-3,R16,Hard,H
M25 Pozzuoli,Hard,20240909,Louis Wessels,Niccolo Catini,6-3 6-4,R16,Hard,H
M25 Pozzuoli,Hard,20240909,Dali Blanch,Matthew Dellavedova,6-3 6-4,QF,Hard,H
M25 Pozzuoli,Hard,20240909,Filip Peliwo,Lorenzo Rottoli,6-3 6-4,QF,Hard,H
M25 Pozzuoli,Hard,20240909,Alessandro Pecci,Benito Massacri,6-2 6-2,QF,Hard,H
M25 Pozzuoli,Hard,20240909,Louis Wessels,Stefano Reitano,6-4 6-1,QF,Hard,H
M25 Pozzuoli,Hard,20240909,Filip Peliwo,Dali Blanch,6-4 7-6(6),SF,Hard,H
M25 Pozzuoli,Hard,20240909,Alessandro Pecci,Louis Wessels,3-6 7-6(1) 6-1,SF,Hard,H
M25 Pozzuoli,Hard,20240909,Alessandro Pecci,Filip Peliwo,6-2 6-4,F,Hard,H
M15 Selva Gardena,Hard,20241028,Pietro Orlando Fellin,Sebastian Fanselow,6-3 6-2,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Philip Hjorth,Daniel Lechner,6-4 6-1,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Guillaume Dalmasso ,Gian Matias Di Natale,6-4 3-6 7-5,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Andrea Guerrieri,Loann Massard ,6-3 4-6 6-3,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Marcello Serafini,Carlo Alberto Fossati,6-2 7-6(4),R32,Hard,H
M15 Selva Gardena,Hard,20241028,Oskari Paldanius,Biagio Gramaticopolo,7-6(5) 6-1,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Denis Constantin Spiridon,Alessandro Battiston,7-5 3-6 6-4,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Luca Castagnola,David Fix,4-6 7-6(4) 6-3,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Niccolo Catini,Erwin Troebinger,7-5 6-2,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Leonardo Taddia,Patric Prinoth,6-2 3-6 7-6(4),R32,Hard,H
M15 Selva Gardena,Hard,20241028,Leonardo Malgaroli,Leonardo Cattaneo,6-1 7-5,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Giovanni Oradini,Nicola Rispoli,6-1 6-2,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Stefano Dagostino,Leonardo Rossi,6-3 6-2,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Alberto Morolli,Giacomo Crisostomo,6-3 7-6(7),R32,Hard,H
M15 Selva Gardena,Hard,20241028,Michele Ribecai,Niccolo Ciavarella,6-4 6-3,R32,Hard,H
M15 Selva Gardena,Hard,20241028,Oleg Prihodko,Gabriele Maria Noce,6-4 7-6(6),R32,Hard,H
M15 Selva Gardena,Hard,20241028,Pietro Orlando Fellin,Philip Hjorth,6-1 6-3,R16,Hard,H
M15 Selva Gardena,Hard,20241028,Andrea Guerrieri,Guillaume Dalmasso ,7-5 6-2,R16,Hard,H
M15 Selva Gardena,Hard,20241028,Oskari Paldanius,Marcello Serafini,6-1 6-3,R16,Hard,H
M15 Selva Gardena,Hard,20241028,Luca Castagnola,Denis Constantin Spiridon,7-5 7-5,R16,Hard,H
M15 Selva Gardena,Hard,20241028,Niccolo Catini,Leonardo Taddia,7-5 6-0,R16,Hard,H
M15 Selva Gardena,Hard,20241028,Giovanni Oradini,Leonardo Malgaroli,6-7(5) 6-4 7-5,R16,Hard,H
M15 Selva Gardena,Hard,20241028,Alberto Morolli,Stefano Dagostino,6-7(4) 7-5 6-2,R16,Hard,H
M15 Selva Gardena,Hard,20241028,Michele Ribecai,Oleg Prihodko,6-3 3-6 7-6(2),R16,Hard,H
M15 Selva Gardena,Hard,20241028,Andrea Guerrieri,Pietro Orlando Fellin,3-6 6-1 6-4,QF,Hard,H
M15 Selva Gardena,Hard,20241028,Luca Castagnola,Oskari Paldanius,6-4 3-6 6-1,QF,Hard,H
M15 Selva Gardena,Hard,20241028,Giovanni Oradini,Niccolo Catini,6-1 6-2,QF,Hard,H
M15 Selva Gardena,Hard,20241028,Michele Ribecai,Alberto Morolli,6-3 6-2,QF,Hard,H
M15 Selva Gardena,Hard,20241028,Andrea Guerrieri,Luca Castagnola,6-1 7-5,SF,Hard,H
M15 Selva Gardena,Hard,20241028,Giovanni Oradini,Michele Ribecai,6-1 6-2,SF,Hard,H
M15 Selva Gardena,Hard,20241028,Giovanni Oradini,Andrea Guerrieri,2-6 6-3 7-6(7),F,Hard,H
M15 Caltanissetta,Clay,20240603,Salvatore Caruso,Vito Dellelba,6-3 6-3,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Michele Ribecai,Benoit Torcq,7-5 6-2,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Alessandro Coccioli,Cosimo Banti,6-1 6-2,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Seydina Andre,Jack Loge,6-4 4-6 6-3,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Gianmarco Ferrari,Chinmaya Dev Chauhan,6-2 6-0,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Antonio Massara,Umberto Giovannini,6-0 6-4,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Antonio Caruso,Pietro Marino,4-6 6-3 6-4,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Facundo Juarez,Mariano Tammaro,7-6(4) 6-4,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Gian Matias Di Natale,Giuseppe La Vela,7-5 6-1,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Alberto Bronzetti,Sergio Badini,6-2 6-1,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Daniele Minighini,Maximilian Figl,6-4 4-6 6-4,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Luca Potenza,Valerio Perruzza,7-5 5-7 7-6(5),R32,Clay,H
M15 Caltanissetta,Clay,20240603,Lilian Marmousez,Mateo Del Pino,6-4 6-4,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Lorenzo Ferri,Gerard Planelles Ripoll,6-4 6-2,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Andrea Bacaloni,Andrea Gola,6-3 6-4,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Gabriele Piraino,Ludovico Vaccari,6-4 6-4,R32,Clay,H
M15 Caltanissetta,Clay,20240603,Salvatore Caruso,Michele Ribecai,7-5 6-4,R16,Clay,H
M15 Caltanissetta,Clay,20240603,Alessandro Coccioli,Seydina Andre,6-3 7-6(5),R16,Clay,H
M15 Caltanissetta,Clay,20240603,Gianmarco Ferrari,Antonio Massara,4-6 6-2 7-5,R16,Clay,H
M15 Caltanissetta,Clay,20240603,Antonio Caruso,Facundo Juarez,7-5 6-2,R16,Clay,H
M15 Caltanissetta,Clay,20240603,Gian Matias Di Natale,Alberto Bronzetti,6-3 6-4,R16,Clay,H
M15 Caltanissetta,Clay,20240603,Luca Potenza,Daniele Minighini,6-3 7-6(5),R16,Clay,H
M15 Caltanissetta,Clay,20240603,Lilian Marmousez,Lorenzo Ferri,6-0 6-1,R16,Clay,H
M15 Caltanissetta,Clay,20240603,Gabriele Piraino,Andrea Bacaloni,6-4 6-1,R16,Clay,H
M15 Caltanissetta,Clay,20240603,Alessandro Coccioli,Salvatore Caruso,W/O,QF,Clay,H
M15 Caltanissetta,Clay,20240603,Gianmarco Ferrari,Antonio Caruso,6-4 6-2,QF,Clay,H
M15 Caltanissetta,Clay,20240603,Luca Potenza,Gian Matias Di Natale,6-3 6-1,QF,Clay,H
M15 Caltanissetta,Clay,20240603,Lilian Marmousez,Gabriele Piraino,6-3 7-5,QF,Clay,H
M15 Caltanissetta,Clay,20240603,Gianmarco Ferrari,Alessandro Coccioli,6-4 6-3,SF,Clay,H
M15 Caltanissetta,Clay,20240603,Lilian Marmousez,Luca Potenza,6-4 6-1,SF,Clay,H
M15 Caltanissetta,Clay,20240603,Lilian Marmousez,Gianmarco Ferrari,6-4 6-2,F,Clay,H
M25 Montesilvano,Clay,20240805,Carlos Sanchez Jover,Mariano Tammaro,6-2 6-2,R32,Clay,H
M25 Montesilvano,Clay,20240805,Gabriele Vulpitta,Vito Antonio Darderi,6-3 6-1,R32,Clay,H
M25 Montesilvano,Clay,20240805,Calin Teodor Stirbu,Simone Agostini,6-4 6-0,R32,Clay,H
M25 Montesilvano,Clay,20240805,Joao Eduardo Schiessl,Niccolo Catini,6-4 6-3,R32,Clay,H
M25 Montesilvano,Clay,20240805,Matthew Dellavedova,Niccolo Ciavarella,6-3 2-6 6-0,R32,Clay,H
M25 Montesilvano,Clay,20240805,Andrea Paolini,Filippo Speziali,2-6 6-1 6-2,R32,Clay,H
M25 Montesilvano,Clay,20240805,Gabriele Maria Noce,Daniele Minighini,6-3 6-1,R32,Clay,H
M25 Montesilvano,Clay,20240805,Oleksandr Ovcharenko,Ezequiel Simonit,6-1 3-0 RET,R32,Clay,H
M25 Montesilvano,Clay,20240805,Gabriele Pennaforti,Andrea Bacaloni,6-2 6-4,R32,Clay,H
M25 Montesilvano,Clay,20240805,Giulio Perego ,Carlo Alberto Fossati,7-6(5) 7-5,R32,Clay,H
M25 Montesilvano,Clay,20240805,Lorenzo Rottoli,Giovanni Calvano,6-4 2-6 6-1,R32,Clay,H
M25 Montesilvano,Clay,20240805,Alexey Vatutin,Luciano Carraro,6-3 2-6 6-1,R32,Clay,H
M25 Montesilvano,Clay,20240805,Pol Martin Tiffon,Leonardo Taddia,6-1 6-4,R32,Clay,H
M25 Montesilvano,Clay,20240805,Alberto Bronzetti,Gianluca Cadenasso ,6-3 6-3,R32,Clay,H
M25 Montesilvano,Clay,20240805,Gian Marco Ortenzi,Alessandro Bellifemine,6-3 7-6(3),R32,Clay,H
M25 Montesilvano,Clay,20240805,Moez Echargui,Massimo Pizzigoni,6-1 6-2,R32,Clay,H
M25 Montesilvano,Clay,20240805,Carlos Sanchez Jover,Gabriele Vulpitta,6-3 7-5,R16,Clay,H
M25 Montesilvano,Clay,20240805,Joao Eduardo Schiessl,Calin Teodor Stirbu,7-5 6-3,R16,Clay,H
M25 Montesilvano,Clay,20240805,Matthew Dellavedova,Andrea Paolini,3-6 7-6(2) 6-1,R16,Clay,H
M25 Montesilvano,Clay,20240805,Oleksandr Ovcharenko,Gabriele Maria Noce,6-3 6-4,R16,Clay,H
M25 Montesilvano,Clay,20240805,Gabriele Pennaforti,Giulio Perego ,6-4 6-3,R16,Clay,H
M25 Montesilvano,Clay,20240805,Alexey Vatutin,Lorenzo Rottoli,6-4 6-4,R16,Clay,H
M25 Montesilvano,Clay,20240805,Pol Martin Tiffon,Alberto Bronzetti,7-5 6-0,R16,Clay,H
M25 Montesilvano,Clay,20240805,Moez Echargui,Gian Marco Ortenzi,7-5 2-6 6-2,R16,Clay,H
M25 Montesilvano,Clay,20240805,Carlos Sanchez Jover,Joao Eduardo Schiessl,4-6 6-2 6-4,QF,Clay,H
M25 Montesilvano,Clay,20240805,Oleksandr Ovcharenko,Matthew Dellavedova,6-2 6-4,QF,Clay,H
M25 Montesilvano,Clay,20240805,Gabriele Pennaforti,Alexey Vatutin,6-4 3-6 6-3,QF,Clay,H
M25 Montesilvano,Clay,20240805,Pol Martin Tiffon,Moez Echargui,6-4 7-6(3),QF,Clay,H
M25 Montesilvano,Clay,20240805,Carlos Sanchez Jover,Oleksandr Ovcharenko,4-6 6-1 6-1,SF,Clay,H
M25 Montesilvano,Clay,20240805,Gabriele Pennaforti,Pol Martin Tiffon,6-2 6-1,SF,Clay,H
M25 Montesilvano,Clay,20240805,Carlos Sanchez Jover,Gabriele Pennaforti,6-4 6-3,F,Clay,H
M15 Bologna,Clay,20240902,Mathys Erhard,Jacopo Bilardo,6-3 6-2,R32,Clay,H
M15 Bologna,Clay,20240902,Leonardo Malgaroli,Maximilian Figl,3-6 6-4 6-1,R32,Clay,H
M15 Bologna,Clay,20240902,Carlo Alberto Caniato ,Peter Buldorini,3-6 7-6(4) 7-6(5),R32,Clay,H
M15 Bologna,Clay,20240902,Niccolo Ciavarella,Filip Peliwo,7-6(3) 6-3,R32,Clay,H
M15 Bologna,Clay,20240902,Alessandro Pecci,Ezequiel Simonit,6-2 6-4,R32,Clay,H
M15 Bologna,Clay,20240902,Matteo Fondriest,Luca Fantini,3-6 7-5 4-0 RET,R32,Clay,H
M15 Bologna,Clay,20240902,Lorenzo Bocchi,Noah Perfetti,6-1 7-5,R32,Clay,H
M15 Bologna,Clay,20240902,Giuseppe La Vela,Nicola Rispoli,2-6 6-4 7-6(5),R32,Clay,H
M15 Bologna,Clay,20240902,Kirill Kivattsev,Filippo Speziali,6-1 6-1,R32,Clay,H
M15 Bologna,Clay,20240902,Juan Cruz Martin Manzano,Matic Kriznik,6-2 6-1,R32,Clay,H
M15 Bologna,Clay,20240902,Andrea Paolini,Enrico Baldisserri,6-4 6-0,R32,Clay,H
M15 Bologna,Clay,20240902,Salvatore Caruso,Fausto Tabacco,7-6(3) 6-1,R32,Clay,H
M15 Bologna,Clay,20240902,Federico Iannaccone,Gabriele Bosio,3-6 6-2 6-3,R32,Clay,H
M15 Bologna,Clay,20240902,Joao Eduardo Schiessl,Juan Alejandro Hernandez Serrano,6-1 6-1,R32,Clay,H
M15 Bologna,Clay,20240902,Gianluca Di Nicola,Lorenzo Sciahbasi ,6-3 7-6(4),R32,Clay,H
M15 Bologna,Clay,20240902,Gabriele Piraino,Matic Dimic ,6-4 6-4,R32,Clay,H
M15 Bologna,Clay,20240902,Mathys Erhard,Leonardo Malgaroli,6-1 6-2,R16,Clay,H
M15 Bologna,Clay,20240902,Niccolo Ciavarella,Carlo Alberto Caniato ,6-2 7-6(2),R16,Clay,H
M15 Bologna,Clay,20240902,Alessandro Pecci,Matteo Fondriest,6-1 2-6 6-3,R16,Clay,H
M15 Bologna,Clay,20240902,Lorenzo Bocchi,Giuseppe La Vela,6-1 6-1,R16,Clay,H
M15 Bologna,Clay,20240902,Kirill Kivattsev,Juan Cruz Martin Manzano,3-6 4-3 RET,R16,Clay,H
M15 Bologna,Clay,20240902,Andrea Paolini,Salvatore Caruso,6-0 7-5,R16,Clay,H
M15 Bologna,Clay,20240902,Federico Iannaccone,Joao Eduardo Schiessl,6-2 2-6 6-3,R16,Clay,H
M15 Bologna,Clay,20240902,Gabriele Piraino,Gianluca Di Nicola,6-4 6-3,R16,Clay,H
M15 Bologna,Clay,20240902,Mathys Erhard,Niccolo Ciavarella,6-3 6-2,QF,Clay,H
M15 Bologna,Clay,20240902,Alessandro Pecci,Lorenzo Bocchi,6-4 6-3,QF,Clay,H
M15 Bologna,Clay,20240902,Kirill Kivattsev,Andrea Paolini,6-3 4-6 6-4,QF,Clay,H
M15 Bologna,Clay,20240902,Gabriele Piraino,Federico Iannaccone,W/O,QF,Clay,H
M15 Bologna,Clay,20240902,Mathys Erhard,Alessandro Pecci,6-2 6-1,SF,Clay,H
M15 Bologna,Clay,20240902,Gabriele Piraino,Kirill Kivattsev,6-2 3-6 6-3,SF,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Felix Gill,Matteo Mesaglio,6-2 6-0,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Daniele Rapagnetta,Fausto Tabacco,7-5 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Giuseppe La Vela,Julian Ocleppo,6-7(3) 7-5 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Gabriele Piraino,Kyle Overmyer,6-2 6-3,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Carlos Sanchez Jover,Leonardo Malgaroli,6-2 6-4,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Nicolo Toffanin,Gabriele Dolce,4-6 6-4 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Toby Martin,Silvio Mencaglia,6-1 6-4,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Niccolo Catini,George Loffhagen,4-6 6-4 RET,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Federico Iannaccone,Stefano Reitano,7-6(5) 6-1,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Lorenzo Carboni,Gabriele Bosio,7-5 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Carlo Alberto Caniato ,Christian Capacci,6-4 6-0,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Daniel Michalski,Kirill Mishkin,6-0 6-0,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Gabriele Pennaforti,Maximilian Figl,6-1 6-3,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Cosimo Banti,Francesco Mineo Mineo,6-2 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Gabriele Vulpitta,Noah Perfetti,7-6(1) 6-3,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Andrea Picchione,Matteo Mura,6-2 6-0,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Felix Gill,Daniele Rapagnetta,6-3 6-4,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Gabriele Piraino,Giuseppe La Vela,6-3 6-4,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Carlos Sanchez Jover,Nicolo Toffanin,6-0 1-0 RET,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Niccolo Catini,Toby Martin,7-5 5-7 7-5,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Lorenzo Carboni,Federico Iannaccone,6-4 6-0,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Daniel Michalski,Carlo Alberto Caniato ,5-7 7-5 6-2,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Gabriele Pennaforti,Cosimo Banti,6-4 6-2,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Andrea Picchione,Gabriele Vulpitta,2-6 6-4 6-2,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Felix Gill,Gabriele Piraino,6-2 6-2,QF,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Niccolo Catini,Carlos Sanchez Jover,6-3 7-5,QF,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Daniel Michalski,Lorenzo Carboni,6-2 6-2,QF,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Gabriele Pennaforti,Andrea Picchione,6-2 6-3,QF,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Niccolo Catini,Felix Gill,6-1 6-3,SF,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Daniel Michalski,Gabriele Pennaforti,7-5 3-6 6-3,SF,Clay,H
M25 Santa Margherita di Pula,Clay,20240916,Daniel Michalski,Niccolo Catini,6-0 6-4,F,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Jay Clarke,Salvatore Caruso,6-3 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Niccolo Catini,Manas Dhamne,6-3 3-0 RET,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Mika Brunold,Gilles Arnaud Bailly,6-3 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Carlos Sanchez Jover,Gabriele Vulpitta,6-4 7-6(5),R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Andrea Picchione,Giuseppe La Vela,6-2 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Kasra Rahmani,Lorenzo Carboni,6-2 7-5,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Giovanni Oradini,Federico Bondioli,7-5 5-7 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Daniel Michalski,Federico Iannaccone,6-2 6-1,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Oleksandr Ovcharenko,Sebastian Sorger,3-6 6-1 6-0,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Carlo Alberto Caniato ,Alessandro Battiston,6-1 6-0,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Samuele Pieri,Kirill Mishkin,6-1 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Andrea Guerrieri,Alexander Weis,2-6 6-2 6-4,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Jacopo Bilardo,Marcello Serafini,7-5 3-6 6-3,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Oleksii Krutykh,Julian Ocleppo,6-4 6-1,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Andrea De Marchi,Gabriele Piraino,6-4 6-4,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Gabriele Pennaforti,Franco Agamenone,6-3 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Jay Clarke,Niccolo Catini,6-3 7-6(3),R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Carlos Sanchez Jover,Mika Brunold,1-6 6-3 6-3,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Andrea Picchione,Kasra Rahmani,6-4 6-0,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Daniel Michalski,Giovanni Oradini,6-4 6-2,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Oleksandr Ovcharenko,Carlo Alberto Caniato ,7-6(4) 6-4,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Andrea Guerrieri,Samuele Pieri,7-6(3) 6-0,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Oleksii Krutykh,Jacopo Bilardo,6-2 6-2,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Gabriele Pennaforti,Andrea De Marchi,6-4 1-6 6-4,R16,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Carlos Sanchez Jover,Jay Clarke,6-7(4) 7-6(6) 6-3,QF,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Andrea Picchione,Daniel Michalski,1-6 6-1 6-1,QF,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Oleksandr Ovcharenko,Andrea Guerrieri,6-4 6-2,QF,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Oleksii Krutykh,Gabriele Pennaforti,3-6 6-3 6-4,QF,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Carlos Sanchez Jover,Andrea Picchione,6-1 6-4,SF,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Oleksandr Ovcharenko,Oleksii Krutykh,6-1 7-5,SF,Clay,H
M25 Santa Margherita di Pula,Clay,20240923,Carlos Sanchez Jover,Oleksandr Ovcharenko,7-5 6-2,F,Clay,H
M25 Santa Margherita di Pula,Clay,20240930,Andrea Guerrieri,Jay Clarke,5-7 7-6(6) 6-0,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240930,Giovanni Oradini,Francesco Ferrari,6-2 1-6 6-2,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240930,Jiri Barnat,Alessandro Spadola,3-6 6-1 7-5,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240930,Gabriele Piraino,Andrea De Marchi,6-7(5) 6-2 6-4,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240930,Alberto Bronzetti,Jonas Forejtek,6-0 2-0 RET,R32,Clay,H
M25 Santa Margherita di Pula,Clay,20240930,Marcello Serafini,Jacopo Bilardo,6-2 4-6 6-1,R32,Clay,H
