Tournament,surface,Date,HomeTeam,AwayTeam,score,round,Surface,FTR
Barcelona,Clay,20240415,Matteo Arnaldi,Arthur Cazaux,5-5 RET,R64,Clay,H
Barcelona,Clay,20240415,Marco Trungelliti,Duje Ajdukovic,6-2 7-6(3),R64,Clay,H
Barcelona,Clay,20240415,Jaume Munar,Yoshihito Nishioka,6-3 6-1,R64,Clay,H
Barcelona,Clay,20240415,Alexandre Muller,Albert Ramos,7-6(4) 6-0,R64,Clay,H
Barcelona,Clay,20240415,Roberto Bautista Agut,Roman Safiullin,6-3 7-6(8),R64,Clay,H
Barcelona,Clay,20240415,Harold Mayot,Pedro Cachin,7-6(5) 2-6 6-3,R64,Clay,H
Barcelona,Clay,20240415,Nick Hardt,Martin Landaluce,2-6 6-4 6-3,R64,Clay,H
Barcelona,Clay,20240415,Brandon Nakashima,Daniel Evans,7-6(5) 6-2,R64,Clay,H
Munich,Clay,20240415,Jan Lennard Struff,Taylor Fritz,7-5 6-3,F,Clay,H
Munich,Clay,20240415,Taylor Fritz,Cristian Garin,6-3 6-4,SF,Clay,H
Munich,Clay,20240415,Jan Lennard Struff,Holger Rune,6-2 6-0,SF,Clay,H
Munich,Clay,20240415,Cristian Garin,Alexander Zverev,6-4 6-4,QF,Clay,H
Munich,Clay,20240415,Taylor Fritz,Jack Draper,4-6 6-3 7-6(1),QF,Clay,H
Munich,Clay,20240415,Jan Lennard Struff,Felix Auger Aliassime,7-5 6-4,QF,Clay,H
Munich,Clay,20240415,Holger Rune,Marc Andrea Huesler,6-4 7-6(3),QF,Clay,H
Munich,Clay,20240415,Alexander Zverev,Jurij Rodionov,7-6(3) 6-2,R16,Clay,H
Munich,Clay,20240415,Cristian Garin,Alex Michelsen,6-7(7) 6-2 6-1,R16,Clay,H
Munich,Clay,20240415,Taylor Fritz,Alejandro Moro Canas,6-3 6-1,R16,Clay,H
Munich,Clay,20240415,Jack Draper,Rudolf Molleker,4-6 6-1 6-1,R16,Clay,H
Munich,Clay,20240415,Felix Auger Aliassime,Taro Daniel,6-3 6-2,R16,Clay,H
Munich,Clay,20240415,Jan Lennard Struff,Botic Van De Zandschulp,7-6(0) 6-4,R16,Clay,H
Munich,Clay,20240415,Marc Andrea Huesler,Yannick Hanfmann,6-2 6-4,R16,Clay,H
Munich,Clay,20240415,Holger Rune,Daniel Elahi Galan,6-4 6-2,R16,Clay,H
Munich,Clay,20240415,Jurij Rodionov,Aleksandar Vukic,6-2 6-3,R32,Clay,H
Munich,Clay,20240415,Alex Michelsen,Max Hans Rehberg,7-6(2) 6-3,R32,Clay,H
Munich,Clay,20240415,Cristian Garin,Dominik Koepfer,7-6(3) 6-3,R32,Clay,H
Munich,Clay,20240415,Alejandro Moro Canas,Dominic Thiem,6-4 6-4,R32,Clay,H
Munich,Clay,20240415,Rudolf Molleker,Francesco Passaro,6-4 6-2,R32,Clay,H
Munich,Clay,20240415,Jack Draper,Vit Kopriva,6-1 5-7 6-4,R32,Clay,H
Munich,Clay,20240415,Felix Auger Aliassime,Maximilian Marterer,6-7(5) 7-6(6) 7-6(3),R32,Clay,H
Munich,Clay,20240415,Taro Daniel,Christopher Oconnell,6-3 6-4,R32,Clay,H
Munich,Clay,20240415,Botic Van De Zandschulp,Ivan Gakhov,6-4 2-6 6-3,R32,Clay,H
Munich,Clay,20240415,Yannick Hanfmann,Alexander Shevchenko,6-7(6) 6-3 7-5,R32,Clay,H
Munich,Clay,20240415,Marc Andrea Huesler,Marko Topo,3-6 6-1 6-3,R32,Clay,H
Munich,Clay,20240415,Daniel Elahi Galan,Camilo Ugo Carabelli,7-6(2) 6-4,R32,Clay,H
Bucharest,Clay,20240415,Marton Fucsovics,Mariano Navone,6-4 7-5,F,Clay,H
Bucharest,Clay,20240415,Mariano Navone,Gregoire Barrere,6-3 6-4,SF,Clay,H
Bucharest,Clay,20240415,Marton Fucsovics,Alejandro Tabilo,6-4 6-4,SF,Clay,H
Bucharest,Clay,20240415,Mariano Navone,Francisco Cerundolo,5-7 6-4 7-5,QF,Clay,H
Bucharest,Clay,20240415,Gregoire Barrere,Pedro Martinez,6-7(2) 6-3 6-4,QF,Clay,H
Bucharest,Clay,20240415,Alejandro Tabilo,Joao Fonseca,4-6 7-6(5) 6-4,QF,Clay,H
Bucharest,Clay,20240415,Marton Fucsovics,Corentin Moutet,4-6 6-4 6-1,QF,Clay,H
Bucharest,Clay,20240415,Francisco Cerundolo,Federico Coria,7-5 6-1,R16,Clay,H
Bucharest,Clay,20240415,Mariano Navone,Thiago Seyboth Wild,6-3 2-6 7-5,R16,Clay,H
Bucharest,Clay,20240415,Gregoire Barrere,Sebastian Korda,6-4 6-4,R16,Clay,H
Bucharest,Clay,20240415,Pedro Martinez,Miomir Kecmanovic,7-6(4) 3-6 6-3,R16,Clay,H
Bucharest,Clay,20240415,Joao Fonseca,Radu Albot,7-6(2) 6-2,R16,Clay,H
Bucharest,Clay,20240415,Alejandro Tabilo,Arthur Rinderknech,6-3 6-4,R16,Clay,H
Bucharest,Clay,20240415,Corentin Moutet,Nuno Borges,6-2 6-7(3) 6-2,R16,Clay,H
Bucharest,Clay,20240415,Marton Fucsovics,Tallon Griekspoor,7-5 6-1,R16,Clay,H
Bucharest,Clay,20240415,Federico Coria,Benjamin Bonzi,6-4 6-2,R32,Clay,H
Bucharest,Clay,20240415,Thiago Seyboth Wild,Luca Nardi,6-3 6-7(5) 7-6(2),R32,Clay,H
Bucharest,Clay,20240415,Mariano Navone,Luciano Darderi,6-2 6-3,R32,Clay,H
Bucharest,Clay,20240415,Gregoire Barrere,Thanasi Kokkinakis,7-5 6-3,R32,Clay,H
Bucharest,Clay,20240415,Miomir Kecmanovic,David Goffin,6-4 3-6 6-3,R32,Clay,H
Bucharest,Clay,20240415,Pedro Martinez,Carlos Taberner,6-1 3-6 6-3,R32,Clay,H
Bucharest,Clay,20240415,Joao Fonseca,Lorenzo Sonego,7-6(5) 7-5,R32,Clay,H
Bucharest,Clay,20240415,Radu Albot,Aleksandar Kovacevic,7-6(4) 4-6 6-1,R32,Clay,H
Bucharest,Clay,20240415,Arthur Rinderknech,Hugo Gaston,6-7(6) 6-4 7-5,R32,Clay,H
Bucharest,Clay,20240415,Nuno Borges,Stan Wawrinka,3-6 7-5 6-2,R32,Clay,H
Bucharest,Clay,20240415,Corentin Moutet,Denis Shapovalov,6-4 6-2,R32,Clay,H
Bucharest,Clay,20240415,Marton Fucsovics,Valentin Vacherot,7-6(8) 6-2,R32,Clay,H
Madrid Masters,Clay,20240422,Andrey Rublev,Felix Auger Aliassime,4-6 7-5 7-5,F,Clay,H
Madrid Masters,Clay,20240422,Felix Auger Aliassime,Jiri Lehecka,3-3 RET,SF,Clay,H
Madrid Masters,Clay,20240422,Andrey Rublev,Taylor Fritz,6-4 6-3,SF,Clay,H
Madrid Masters,Clay,20240422,Felix Auger Aliassime,Jannik Sinner,W/O,QF,Clay,H
Madrid Masters,Clay,20240422,Jiri Lehecka,Daniil Medvedev,6-4 0-0 RET,QF,Clay,H
Madrid Masters,Clay,20240422,Taylor Fritz,Francisco Cerundolo,6-1 3-6 6-3,QF,Clay,H
Madrid Masters,Clay,20240422,Andrey Rublev,Carlos Alcaraz,4-6 6-3 6-2,QF,Clay,H
Madrid Masters,Clay,20240422,Jannik Sinner,Karen Khachanov,5-7 6-3 6-3,R16,Clay,H
Madrid Masters,Clay,20240422,Felix Auger Aliassime,Casper Ruud,6-4 7-5,R16,Clay,H
Madrid Masters,Clay,20240422,Daniil Medvedev,Alexander Bublik,7-6(3) 6-4,R16,Clay,H
Madrid Masters,Clay,20240422,Jiri Lehecka,Rafael Nadal,7-5 6-4,R16,Clay,H
Madrid Masters,Clay,20240422,Taylor Fritz,Hubert Hurkacz,7-6(2) 6-4,R16,Clay,H
Madrid Masters,Clay,20240422,Francisco Cerundolo,Alexander Zverev,6-3 6-4,R16,Clay,H
Madrid Masters,Clay,20240422,Andrey Rublev,Tallon Griekspoor,6-2 6-4,R16,Clay,H
Madrid Masters,Clay,20240422,Carlos Alcaraz,Jan Lennard Struff,6-3 6-7(5) 7-6(4),R16,Clay,H
Madrid Masters,Clay,20240422,Jannik Sinner,Pavel Kotov,6-2 7-5,R32,Clay,H
Madrid Masters,Clay,20240422,Karen Khachanov,Flavio Cobolli,7-5 6-4,R32,Clay,H
Madrid Masters,Clay,20240422,Felix Auger Aliassime,Jakub Mensik,6-1 1-0 RET,R32,Clay,H
Madrid Masters,Clay,20240422,Casper Ruud,Cameron Norrie,6-2 6-4,R32,Clay,H
Madrid Masters,Clay,20240422,Daniil Medvedev,Sebastian Korda,5-7 7-6(4) 6-3,R32,Clay,H
Madrid Masters,Clay,20240422,Alexander Bublik,Ben Shelton,3-6 7-6(2) 6-4,R32,Clay,H
Madrid Masters,Clay,20240422,Rafael Nadal,Pedro Cachin,6-1 6-7(5) 6-3,R32,Clay,H
Madrid Masters,Clay,20240422,Jiri Lehecka,Thiago Monteiro,6-4 7-6(7),R32,Clay,H
Madrid Masters,Clay,20240422,Hubert Hurkacz,Daniel Altmaier,6-4 7-6(2),R32,Clay,H
Madrid Masters,Clay,20240422,Taylor Fritz,Sebastian Baez,6-2 6-3,R32,Clay,H
Madrid Masters,Clay,20240422,Francisco Cerundolo,Tommy Paul,6-7(7) 6-4 6-2,R32,Clay,H
Madrid Masters,Clay,20240422,Alexander Zverev,Denis Shapovalov,6-4 7-5,R32,Clay,H
Madrid Masters,Clay,20240422,Andrey Rublev,Alejandro Davidovich Fokina,7-6(10) 6-4,R32,Clay,H
Madrid Masters,Clay,20240422,Tallon Griekspoor,Holger Rune,6-4 4-6 6-3,R32,Clay,H
Madrid Masters,Clay,20240422,Jan Lennard Struff,Ugo Humbert,7-5 6-4,R32,Clay,H
Madrid Masters,Clay,20240422,Carlos Alcaraz,Thiago Seyboth Wild,6-3 6-3,R32,Clay,H
Madrid Masters,Clay,20240422,Jannik Sinner,Lorenzo Sonego,6-0 6-3,R64,Clay,H
Madrid Masters,Clay,20240422,Pavel Kotov,Jordan Thompson,5-7 6-4 7-5,R64,Clay,H
Madrid Masters,Clay,20240422,Flavio Cobolli,Nicolas Jarry,6-3 3-6 6-3,R64,Clay,H
Madrid Masters,Clay,20240422,Karen Khachanov,Roberto Bautista Agut,3-6 6-3 7-5,R64,Clay,H
Madrid Masters,Clay,20240422,Jakub Mensik,Grigor Dimitrov,6-2 6-7(4) 6-3,R64,Clay,H
Madrid Masters,Clay,20240422,Felix Auger Aliassime,Adrian Mannarino,6-0 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Cameron Norrie,Joao Fonseca,6-1 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Casper Ruud,Miomir Kecmanovic,6-4 6-1,R64,Clay,H
Madrid Masters,Clay,20240422,Daniil Medvedev,Matteo Arnaldi,2-6 6-4 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Sebastian Korda,Max Purcell,6-3 6-3,R64,Clay,H
Madrid Masters,Clay,20240422,Alexander Bublik,Roberto Carballes Baena,1-6 6-2 6-2,R64,Clay,H
Madrid Masters,Clay,20240422,Ben Shelton,Tomas Machac,6-0 6-2,R64,Clay,H
Madrid Masters,Clay,20240422,Rafael Nadal,Alex De Minaur,7-6(6) 6-3,R64,Clay,H
Madrid Masters,Clay,20240422,Pedro Cachin,Frances Tiafoe,7-6(1) 3-6 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Jiri Lehecka,Hamad Medjedovic,7-5 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Thiago Monteiro,Stefanos Tsitsipas,6-4 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Hubert Hurkacz,Jack Draper,6-1 7-5,R64,Clay,H
Madrid Masters,Clay,20240422,Daniel Altmaier,Arthur Fils,6-2 6-3,R64,Clay,H
Madrid Masters,Clay,20240422,Sebastian Baez,Luca Van Assche,6-4 6-7(2) 6-3,R64,Clay,H
Madrid Masters,Clay,20240422,Taylor Fritz,Luciano Darderi,7-6(1) 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Tommy Paul,Lukas Klein,6-7(5) 6-1 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Francisco Cerundolo,Fabian Marozsan,6-2 7-6(5),R64,Clay,H
Madrid Masters,Clay,20240422,Denis Shapovalov,Tomas Martin Etcheverry,7-6(3) 6-3,R64,Clay,H
Madrid Masters,Clay,20240422,Alexander Zverev,Borna Coric,6-3 6-2,R64,Clay,H
Madrid Masters,Clay,20240422,Andrey Rublev,Facundo Bagnis,6-1 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Alejandro Davidovich Fokina,Juncheng Shang,7-5 6-3,R64,Clay,H
Madrid Masters,Clay,20240422,Tallon Griekspoor,Taro Daniel,4-6 6-3 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Holger Rune,Mariano Navone,5-7 7-6(2) 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Ugo Humbert,Botic Van De Zandschulp,6-3 6-3,R64,Clay,H
Madrid Masters,Clay,20240422,Jan Lennard Struff,Jaume Munar,6-1 7-5,R64,Clay,H
Madrid Masters,Clay,20240422,Thiago Seyboth Wild,Lorenzo Musetti,6-4 6-4,R64,Clay,H
Madrid Masters,Clay,20240422,Carlos Alcaraz,Alexander Shevchenko,6-2 6-1,R64,Clay,H
Madrid Masters,Clay,20240422,Lorenzo Sonego,Richard Gasquet,6-2 7-5,R128,Clay,H
Madrid Masters,Clay,20240422,Pavel Kotov,Albert Ramos,6-3 6-4,R128,Clay,H
Madrid Masters,Clay,20240422,Flavio Cobolli,Alejandro Tabilo,5-7 6-4 6-4,R128,Clay,H
Madrid Masters,Clay,20240422,Roberto Bautista Agut,Daniel Elahi Galan,7-6(4) 4-6 6-1,R128,Clay,H
Madrid Masters,Clay,20240422,Jakub Mensik,Yannick Hanfmann,6-4 7-6(3),R128,Clay,H
Madrid Masters,Clay,20240422,Felix Auger Aliassime,Yoshihito Nishioka,4-6 6-1 6-4,R128,Clay,H
Madrid Masters,Clay,20240422,Joao Fonseca,Alex Michelsen,4-6 6-0 6-2,R128,Clay,H
Madrid Masters,Clay,20240422,Miomir Kecmanovic,Zhizhen Zhang,6-3 6-2,R128,Clay,H
Madrid Masters,Clay,20240422,Matteo Arnaldi,Christopher Oconnell,6-4 6-1,R128,Clay,H
Madrid Masters,Clay,20240422,Max Purcell,Marcos Giron,4-6 6-4 7-6(2),R128,Clay,H
Madrid Masters,Clay,20240422,Roberto Carballes Baena,Dominik Koepfer,6-1 3-6 7-6(5),R128,Clay,H
Madrid Masters,Clay,20240422,Tomas Machac,Emil Ruusuvuori,6-4 1-6 6-2,R128,Clay,H
Madrid Masters,Clay,20240422,Rafael Nadal,Darwin Blanch,6-1 6-0,R128,Clay,H
Madrid Masters,Clay,20240422,Pedro Cachin,Sebastian Ofner,6-3 6-3,R128,Clay,H
Madrid Masters,Clay,20240422,Hamad Medjedovic,Aleksandar Kovacevic,4-6 7-5 6-4,R128,Clay,H
Madrid Masters,Clay,20240422,Thiago Monteiro,Dusan Lajovic,6-4 6-3,R128,Clay,H
Madrid Masters,Clay,20240422,Jack Draper,Thanasi Kokkinakis,6-3 3-6 7-5,R128,Clay,H
Madrid Masters,Clay,20240422,Daniel Altmaier,Martin Landaluce,6-1 7-5,R128,Clay,H
Madrid Masters,Clay,20240422,Luca Van Assche,Zizou Bergs,6-4 6-7(0) 6-1,R128,Clay,H
Madrid Masters,Clay,20240422,Luciano Darderi,Gael Monfils,6-4 6-2,R128,Clay,H
Madrid Masters,Clay,20240422,Lukas Klein,Pablo Llamas Ruiz,6-1 4-6 7-6(4),R128,Clay,H
Madrid Masters,Clay,20240422,Fabian Marozsan,Aslan Karatsev,7-6(6) 7-6(2),R128,Clay,H
Madrid Masters,Clay,20240422,Denis Shapovalov,Facundo Diaz Acosta,6-4 3-6 6-3,R128,Clay,H
Madrid Masters,Clay,20240422,Borna Coric,Benjamin Hassan,6-7(5) 7-5 6-3,R128,Clay,H
Madrid Masters,Clay,20240422,Facundo Bagnis,Brandon Nakashima,6-3 7-6(5),R128,Clay,H
Madrid Masters,Clay,20240422,Juncheng Shang,Corentin Moutet,6-7(9) 6-2 7-6(10),R128,Clay,H
Madrid Masters,Clay,20240422,Taro Daniel,Aleksandar Vukic,6-2 6-7(1) 6-1,R128,Clay,H
Madrid Masters,Clay,20240422,Mariano Navone,Alexei Popyrin,7-5 6-2,R128,Clay,H
Madrid Masters,Clay,20240422,Botic Van De Zandschulp,Christopher Eubanks,6-3 6-3,R128,Clay,H
Madrid Masters,Clay,20240422,Jaume Munar,Nuno Borges,7-5 6-4,R128,Clay,H
Madrid Masters,Clay,20240422,Thiago Seyboth Wild,Roman Safiullin,6-4 6-4,R128,Clay,H
Madrid Masters,Clay,20240422,Alexander Shevchenko,Arthur Rinderknech,6-4 5-7 6-3,R128,Clay,H
Rome Masters,Clay,20240506,Alexander Zverev,Nicolas Jarry,6-4 7-5,F,Clay,H
Rome Masters,Clay,20240506,Alexander Zverev,Alejandro Tabilo,1-6 7-6(4) 6-2,SF,Clay,H
Rome Masters,Clay,20240506,Nicolas Jarry,Tommy Paul,6-3 6-7(3) 6-3,SF,Clay,H
Rome Masters,Clay,20240506,Alejandro Tabilo,Zhizhen Zhang,6-3 6-4,QF,Clay,H
Rome Masters,Clay,20240506,Alexander Zverev,Taylor Fritz,6-4 6-3,QF,Clay,H
Rome Masters,Clay,20240506,Nicolas Jarry,Stefanos Tsitsipas,3-6 7-5 6-4,QF,Clay,H
Rome Masters,Clay,20240506,Tommy Paul,Hubert Hurkacz,7-5 3-6 6-3,QF,Clay,H
Rome Masters,Clay,20240506,Alejandro Tabilo,Karen Khachanov,7-6(5) 7-6(10),R16,Clay,H
Rome Masters,Clay,20240506,Zhizhen Zhang,Thiago Monteiro,7-6(4) 6-3,R16,Clay,H
Rome Masters,Clay,20240506,Alexander Zverev,Nuno Borges,6-2 7-5,R16,Clay,H
Rome Masters,Clay,20240506,Taylor Fritz,Grigor Dimitrov,6-2 6-7(11) 6-1,R16,Clay,H
Rome Masters,Clay,20240506,Stefanos Tsitsipas,Alex De Minaur,6-1 6-2,R16,Clay,H
Rome Masters,Clay,20240506,Nicolas Jarry,Alexandre Muller,7-5 6-3,R16,Clay,H
Rome Masters,Clay,20240506,Hubert Hurkacz,Sebastian Baez,5-7 7-6(4) 6-4,R16,Clay,H
Rome Masters,Clay,20240506,Tommy Paul,Daniil Medvedev,6-1 6-4,R16,Clay,H
Rome Masters,Clay,20240506,Alejandro Tabilo,Novak Djokovic,6-2 6-3,R32,Clay,H
Rome Masters,Clay,20240506,Karen Khachanov,Francisco Cerundolo,6-2 6-4,R32,Clay,H
Rome Masters,Clay,20240506,Zhizhen Zhang,Ben Shelton,6-2 6-4,R32,Clay,H
Rome Masters,Clay,20240506,Thiago Monteiro,Miomir Kecmanovic,6-2 4-6 7-6(6),R32,Clay,H
Rome Masters,Clay,20240506,Alexander Zverev,Luciano Darderi,7-6(3) 6-2,R32,Clay,H
Rome Masters,Clay,20240506,Nuno Borges,Francesco Passaro,4-6 7-6(8) 7-6(4),R32,Clay,H
Rome Masters,Clay,20240506,Taylor Fritz,Sebastian Korda,6-3 6-4,R32,Clay,H
Rome Masters,Clay,20240506,Grigor Dimitrov,Terence Atmane,7-6(3) 6-3,R32,Clay,H
Rome Masters,Clay,20240506,Stefanos Tsitsipas,Cameron Norrie,6-2 7-6(1),R32,Clay,H
Rome Masters,Clay,20240506,Alex De Minaur,Felix Auger Aliassime,6-7(2) 6-4 6-4,R32,Clay,H
Rome Masters,Clay,20240506,Nicolas Jarry,Stefano Napolitano,6-2 4-6 6-4,R32,Clay,H
Rome Masters,Clay,20240506,Alexandre Muller,Andrey Rublev,3-6 6-3 6-2,R32,Clay,H
Rome Masters,Clay,20240506,Hubert Hurkacz,Tomas Martin Etcheverry,7-6(7) 6-2,R32,Clay,H
Rome Masters,Clay,20240506,Sebastian Baez,Holger Rune,2-6 6-2 6-3,R32,Clay,H
Rome Masters,Clay,20240506,Tommy Paul,Dominik Koepfer,6-4 6-3,R32,Clay,H
Rome Masters,Clay,20240506,Daniil Medvedev,Hamad Medjedovic,7-6(5) 2-6 7-5,R32,Clay,H
Rome Masters,Clay,20240506,Novak Djokovic,Corentin Moutet,6-3 6-1,R64,Clay,H
Rome Masters,Clay,20240506,Alejandro Tabilo,Yannick Hanfmann,6-3 7-6(4),R64,Clay,H
Rome Masters,Clay,20240506,Francisco Cerundolo,Matteo Gigante,6-1 6-3,R64,Clay,H
Rome Masters,Clay,20240506,Karen Khachanov,Alexander Shevchenko,6-4 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Ben Shelton,Pavel Kotov,4-6 6-3 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Zhizhen Zhang,Adrian Mannarino,6-1 6-3,R64,Clay,H
Rome Masters,Clay,20240506,Thiago Monteiro,Jordan Thompson,6-1 6-3,R64,Clay,H
Rome Masters,Clay,20240506,Miomir Kecmanovic,Casper Ruud,0-6 6-4 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Alexander Zverev,Aleksandar Vukic,6-0 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Luciano Darderi,Mariano Navone,6-3 6-2,R64,Clay,H
Rome Masters,Clay,20240506,Francesco Passaro,Tallon Griekspoor,4-6 6-3 7-6(5),R64,Clay,H
Rome Masters,Clay,20240506,Nuno Borges,Alexander Bublik,6-4 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Taylor Fritz,Fabio Fognini,6-3 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Sebastian Korda,Flavio Cobolli,7-6(6) 4-6 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Terence Atmane,Lorenzo Musetti,7-5 1-0 RET,R64,Clay,H
Rome Masters,Clay,20240506,Grigor Dimitrov,Yoshihito Nishioka,7-5 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Stefanos Tsitsipas,Jan Lennard Struff,6-7(1) 6-4 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Cameron Norrie,Jaume Munar,6-3 1-6 6-3,R64,Clay,H
Rome Masters,Clay,20240506,Felix Auger Aliassime,Botic Van De Zandschulp,6-1 7-6(6),R64,Clay,H
Rome Masters,Clay,20240506,Alex De Minaur,Roberto Carballes Baena,6-3 6-2,R64,Clay,H
Rome Masters,Clay,20240506,Stefano Napolitano,Juncheng Shang,6-7(3) 6-1 6-0,R64,Clay,H
Rome Masters,Clay,20240506,Nicolas Jarry,Matteo Arnaldi,6-2 7-6(6),R64,Clay,H
Rome Masters,Clay,20240506,Alexandre Muller,Arthur Fils,7-5 6-3,R64,Clay,H
Rome Masters,Clay,20240506,Andrey Rublev,Marcos Giron,5-7 6-4 7-5,R64,Clay,H
Rome Masters,Clay,20240506,Hubert Hurkacz,Rafael Nadal,6-1 6-3,R64,Clay,H
Rome Masters,Clay,20240506,Tomas Martin Etcheverry,Thiago Seyboth Wild,6-3 7-5,R64,Clay,H
Rome Masters,Clay,20240506,Sebastian Baez,Dusan Lajovic,7-6(3) 7-6(6),R64,Clay,H
Rome Masters,Clay,20240506,Holger Rune,Luca Nardi,6-4 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Tommy Paul,Aslan Karatsev,6-4 6-2,R64,Clay,H
Rome Masters,Clay,20240506,Dominik Koepfer,Frances Tiafoe,6-4 6-2,R64,Clay,H
Rome Masters,Clay,20240506,Hamad Medjedovic,Alejandro Davidovich Fokina,7-6(4) 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Daniil Medvedev,Jack Draper,7-5 6-4,R64,Clay,H
Rome Masters,Clay,20240506,Corentin Moutet,Roman Safiullin,3-6 7-6(1) 6-2,R128,Clay,H
Rome Masters,Clay,20240506,Yannick Hanfmann,Jakub Mensik,6-3 6-2,R128,Clay,H
Rome Masters,Clay,20240506,Matteo Gigante,Giulio Zeppieri,7-6(2) 6-4,R128,Clay,H
Rome Masters,Clay,20240506,Alexander Shevchenko,Fabian Marozsan,6-3 6-2,R128,Clay,H
Rome Masters,Clay,20240506,Pavel Kotov,Alex Michelsen,6-1 6-1,R128,Clay,H
Rome Masters,Clay,20240506,Zhizhen Zhang,Daniel Elahi Galan,6-2 7-5,R128,Clay,H
Rome Masters,Clay,20240506,Thiago Monteiro,Gael Monfils,6-2 7-5,R128,Clay,H
Rome Masters,Clay,20240506,Miomir Kecmanovic,Brandon Nakashima,6-4 6-4,R128,Clay,H
Rome Masters,Clay,20240506,Aleksandar Vukic,Diego Schwartzman,6-2 6-2,R128,Clay,H
Rome Masters,Clay,20240506,Luciano Darderi,Denis Shapovalov,6-7(4) 6-3 7-6(4),R128,Clay,H
Rome Masters,Clay,20240506,Francesco Passaro,Arthur Rinderknech,6-7(3) 7-5 7-6(7),R128,Clay,H
Rome Masters,Clay,20240506,Nuno Borges,Pedro Martinez,6-7(3) 6-4 7-6(8),R128,Clay,H
Rome Masters,Clay,20240506,Fabio Fognini,Daniel Evans,6-4 3-6 6-2,R128,Clay,H
Rome Masters,Clay,20240506,Flavio Cobolli,Maximilian Marterer,6-4 6-2,R128,Clay,H
Rome Masters,Clay,20240506,Terence Atmane,Christopher Eubanks,6-4 6-4,R128,Clay,H
Rome Masters,Clay,20240506,Yoshihito Nishioka,Sebastian Ofner,6-3 2-6 7-6(4),R128,Clay,H
Rome Masters,Clay,20240506,Jan Lennard Struff,Pedro Cachin,6-4 6-4,R128,Clay,H
Rome Masters,Clay,20240506,Jaume Munar,Rinky Hijikata,6-4 7-5,R128,Clay,H
Rome Masters,Clay,20240506,Botic Van De Zandschulp,Nicolas Moreno De Alboran,7-5 6-7(5) 7-6(4),R128,Clay,H
Rome Masters,Clay,20240506,Roberto Carballes Baena,Christopher Oconnell,6-7(7) 5-0 RET,R128,Clay,H
Rome Masters,Clay,20240506,Stefano Napolitano,J J Wolf,6-2 7-6(3),R128,Clay,H
Rome Masters,Clay,20240506,Matteo Arnaldi,Harold Mayot,3-6 7-5 6-4,R128,Clay,H
Rome Masters,Clay,20240506,Alexandre Muller,Marton Fucsovics,4-6 7-6(5) 6-2,R128,Clay,H
Rome Masters,Clay,20240506,Marcos Giron,Emil Ruusuvuori,3-6 6-3 6-3,R128,Clay,H
Rome Masters,Clay,20240506,Rafael Nadal,Zizou Bergs,4-6 6-3 6-4,R128,Clay,H
Rome Masters,Clay,20240506,Thiago Seyboth Wild,Gregoire Barrere,6-4 6-2,R128,Clay,H
Rome Masters,Clay,20240506,Dusan Lajovic,Lorenzo Sonego,6-3 6-7(5) 6-3,R128,Clay,H
Rome Masters,Clay,20240506,Luca Nardi,Daniel Altmaier,6-4 6-4,R128,Clay,H
Rome Masters,Clay,20240506,Aslan Karatsev,Mackenzie Mcdonald,4-6 6-3 6-4,R128,Clay,H
Rome Masters,Clay,20240506,Dominik Koepfer,Andrea Vavassori,6-4 6-3,R128,Clay,H
Rome Masters,Clay,20240506,Hamad Medjedovic,Alexei Popyrin,6-3 6-2,R128,Clay,H
Rome Masters,Clay,20240506,Jack Draper,Borna Coric,7-5 6-1,R128,Clay,H
Geneva,Clay,20240520,Casper Ruud,Tomas Machac,7-5 6-3,F,Clay,H
Geneva,Clay,20240520,Tomas Machac,Novak Djokovic,6-4 0-6 6-1,SF,Clay,H
Geneva,Clay,20240520,Casper Ruud,Flavio Cobolli,1-6 6-1 7-6(4),SF,Clay,H
Geneva,Clay,20240520,Novak Djokovic,Tallon Griekspoor,7-5 6-1,QF,Clay,H
Geneva,Clay,20240520,Tomas Machac,Alex Michelsen,6-3 7-6(2),QF,Clay,H
Geneva,Clay,20240520,Flavio Cobolli,Alexander Shevchenko,6-4 6-4,QF,Clay,H
