tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,player1,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,player2,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,winner
2024-M-ITF-ARG-2024-001,M25 Tucuman,Clay,32,25,20240226,303,122078,3.0,,Dmitry Popko,R,191.0,KAZ,27.3,210178,,,Juan Carlos Prado Angelo,R,185.0,BOL,18.9,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,309.0,177.0,609.0,57.0,Dmitry Popko
2024-M-ITF-ARG-2024-001,M25 Tucuman,Clay,32,25,20240226,304,144870,5.0,,Federico Agustin Gomez,R,191.0,ARG,27.2,208223,2.0,,Alvaro Guillen Meza,R,175.0,ECU,21.1,6-7(3) 6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,,352.0,144.0,294.0,192.0,Federico Agustin Gomez
2024-M-ITF-ARG-2024-001,M25 Tucuman,Clay,32,25,20240226,401,106203,4.0,,Pedro Sakamoto,R,178.0,BRA,30.6,208119,1.0,,Liam Draxl,R,185.0,CAN,22.2,7-5 6-1,3,SF,,,,,,,,,,,,,,,,,,,,335.0,154.0,302.0,184.0,Pedro Sakamoto
2024-M-ITF-ARG-2024-001,M25 Tucuman,Clay,32,25,20240226,402,122078,3.0,,Dmitry Popko,R,191.0,KAZ,27.3,144870,5.0,,Federico Agustin Gomez,R,191.0,ARG,27.2,4-6 6-2 6-1,3,SF,,,,,,,,,,,,,,,,,,,,309.0,177.0,352.0,144.0,Dmitry Popko
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,101,209254,1.0,,Valerio Aboian,L,183.0,ARG,21.7,212784,,,Maximo Zeitune,R,,ARG,16.9,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,,435.0,104.0,,,Valerio Aboian
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,102,211904,,Q,Maximilian Figl,U,,ITA,19.9,122571,,,Franco Emanuel Egea,R,180.0,ARG,28.2,1-6 6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,,1618.0,2.0,886.0,19.0,Maximilian Figl
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,103,208262,,,Alejo Lorenzo Lingua Lavallen,L,175.0,ARG,23.0,208532,,Q,Thiago Cigarran,R,183.0,ARG,23.9,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,767.0,30.0,1230.0,6.0,Alejo Lorenzo Lingua Lavallen
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,104,210510,5.0,,Lautaro Midon,U,,ARG,19.9,212193,,,Alexander Stater,R,13.0,USA,24.9,6-4 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,797.0,26.0,Lautaro Midon
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,105,106352,4.0,,Matias Franco Descotte,R,191.0,ARG,29.5,208099,,,Santiago De La Fuente,R,175.0,ARG,22.1,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,561.0,65.0,1409.0,3.0,Matias Franco Descotte
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,106,208668,,Q,Sean Hess,R,178.0,ARG,22.9,210181,,,Tobias Franco,R,178.0,ARG,22.2,7-6(2) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1015.0,12.0,1439.0,3.0,Sean Hess
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,107,208613,,Q,Ezequiel Monferrer,R,170.0,ARG,20.8,200649,,WC,Juan Aranda,U,,ARG,26.8,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1121.0,8.0,,,Ezequiel Monferrer
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,108,208078,6.0,,Tomas Farjat,R,188.0,ARG,23.0,144937,,Q,Nicolas Parizzia,U,,SUI,25.5,2-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,644.0,51.0,1017.0,12.0,Tomas Farjat
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,109,202106,8.0,,Juan Bautista Otegui,R,191.0,ARG,25.0,209402,,SE,Ezequiel Simonit,R,175.0,ARG,22.2,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,711.0,38.0,1639.0,2.0,Juan Bautista Otegui
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,110,211661,,WC,Juan Estevez,R,170.0,ARG,18.4,207831,,,Ignacio Antonio Becerra Otarola,R,170.0,CHI,23.4,7-6(7) 6-0,3,R32,,,,,,,,,,,,,,,,,,,,1139.0,8.0,801.0,26.0,Juan Estevez
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,111,209330,,,Bautista Vilicich,R,180.0,ARG,22.4,211658,,WC,Tomas Martinez,U,,ARG,20.5,6-1 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,820.0,24.0,1929.0,1.0,Bautista Vilicich
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,112,133820,3.0,,Ignacio Monzon,R,173.0,ARG,26.1,202275,,,Fermin Tenti,R,181.0,ARG,26.7,6-2 5-7 6-3,3,R32,,,,,,,,,,,,,,,,,,,,528.0,73.0,949.0,16.0,Ignacio Monzon
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,113,210182,,Q,Mateo Del Pino,L,173.0,ARG,20.7,200331,7.0,,Leonardo Aboian,L,175.0,ARG,25.9,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1175.0,7.0,676.0,46.0,Mateo Del Pino
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,114,206805,,,Luciano Carraro,R,183.0,ITA,25.9,212785,,Q,Carlos Maria Zarate,U,,ARG,,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,867.0,20.0,,,Luciano Carraro
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,115,210412,,,Juan Manuel La Serna,L,188.0,ARG,20.1,149097,,WC,Felipe Pagnacco,U,,ARG,19.1,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,920.0,18.0,1776.0,1.0,Juan Manuel La Serna
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,116,210377,2.0,,Luciano Emanuel Ambrogi,R,188.0,ARG,20.3,206556,,Q,Lautaro Agustin Falabella,L,175.0,ARG,26.1,7-5 5-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,,460.0,94.0,1372.0,4.0,Luciano Emanuel Ambrogi
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,201,209254,1.0,,Valerio Aboian,L,183.0,ARG,21.7,211904,,Q,Maximilian Figl,U,,ITA,19.9,2-6 6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,435.0,104.0,1618.0,2.0,Valerio Aboian
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,202,210510,5.0,,Lautaro Midon,U,,ARG,19.9,208262,,,Alejo Lorenzo Lingua Lavallen,L,175.0,ARG,23.0,6-4 5-7 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,767.0,30.0,Lautaro Midon
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,203,208668,,Q,Sean Hess,R,178.0,ARG,22.9,106352,4.0,,Matias Franco Descotte,R,191.0,ARG,29.5,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,1015.0,12.0,561.0,65.0,Sean Hess
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,204,208078,6.0,,Tomas Farjat,R,188.0,ARG,23.0,208613,,Q,Ezequiel Monferrer,R,170.0,ARG,20.8,6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,,644.0,51.0,1121.0,8.0,Tomas Farjat
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,205,202106,8.0,,Juan Bautista Otegui,R,191.0,ARG,25.0,211661,,WC,Juan Estevez,R,170.0,ARG,18.4,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,711.0,38.0,1139.0,8.0,Juan Bautista Otegui
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,206,133820,3.0,,Ignacio Monzon,R,173.0,ARG,26.1,209330,,,Bautista Vilicich,R,180.0,ARG,22.4,3-6 7-6(3) 6-1,3,R16,,,,,,,,,,,,,,,,,,,,528.0,73.0,820.0,24.0,Ignacio Monzon
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,207,206805,,,Luciano Carraro,R,183.0,ITA,25.9,210182,,Q,Mateo Del Pino,L,173.0,ARG,20.7,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,867.0,20.0,1175.0,7.0,Luciano Carraro
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,208,210377,2.0,,Luciano Emanuel Ambrogi,R,188.0,ARG,20.3,210412,,,Juan Manuel La Serna,L,188.0,ARG,20.1,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,460.0,94.0,920.0,18.0,Luciano Emanuel Ambrogi
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,301,210510,5.0,,Lautaro Midon,U,,ARG,19.9,209254,1.0,,Valerio Aboian,L,183.0,ARG,21.7,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,435.0,104.0,Lautaro Midon
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,302,208078,6.0,,Tomas Farjat,R,188.0,ARG,23.0,208668,,Q,Sean Hess,R,178.0,ARG,22.9,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,644.0,51.0,1015.0,12.0,Tomas Farjat
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,303,133820,3.0,,Ignacio Monzon,R,173.0,ARG,26.1,202106,8.0,,Juan Bautista Otegui,R,191.0,ARG,25.0,6-7(4) 6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,528.0,73.0,711.0,38.0,Ignacio Monzon
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,304,210377,2.0,,Luciano Emanuel Ambrogi,R,188.0,ARG,20.3,206805,,,Luciano Carraro,R,183.0,ITA,25.9,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,460.0,94.0,867.0,20.0,Luciano Emanuel Ambrogi
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,401,210510,5.0,,Lautaro Midon,U,,ARG,19.9,208078,6.0,,Tomas Farjat,R,188.0,ARG,23.0,6-1 5-7 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,644.0,51.0,Lautaro Midon
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,402,210377,2.0,,Luciano Emanuel Ambrogi,R,188.0,ARG,20.3,133820,3.0,,Ignacio Monzon,R,173.0,ARG,26.1,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,460.0,94.0,528.0,73.0,Luciano Emanuel Ambrogi
2024-M-ITF-ARG-2024-002,M15 Bragado,Clay,32,15,20240325,501,210510,5.0,,Lautaro Midon,U,,ARG,19.9,210377,2.0,,Luciano Emanuel Ambrogi,R,188.0,ARG,20.3,7-6(4) 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,460.0,94.0,Lautaro Midon
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,101,208223,1.0,,Alvaro Guillen Meza,R,175.0,ECU,21.1,210182,,Q,Mateo Del Pino,L,173.0,ARG,20.6,7-6(4) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,308.0,176.0,1170.0,7.0,Alvaro Guillen Meza
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,102,212493,,WC,Ramiro Amarilla,U,,ARG,22.4,208078,,,Tomas Farjat,R,188.0,ARG,23.0,6-3 7-6(6),3,R32,,,,,,,,,,,,,,,,,,,,,,640.0,52.0,Ramiro Amarilla
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,103,144937,,Q,Nicolas Parizzia,U,,SUI,25.4,212543,,WC,Facundo Grasso,U,,ARG,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1037.0,11.0,,,Nicolas Parizzia
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,104,207704,8.0,,Alex Marti Pujolras,R,185.0,ESP,25.0,212051,,Q,Joaquin  Aguilar Cardozo ,U,,URU,18.8,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,493.0,83.0,1110.0,8.0,Alex Marti Pujolras
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,105,210377,4.0,,Luciano Emanuel Ambrogi,R,188.0,ARG,20.2,207815,,,Guido Ivan Justo,R,178.0,ARG,26.1,7-6(3) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,455.0,94.0,592.0,59.0,Luciano Emanuel Ambrogi
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,106,210412,,WC,Juan Manuel La Serna,L,188.0,ARG,20.0,212739,,WC,Lautaro Correa Beguerie,U,,ARG,18.4,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,912.0,18.0,,,Juan Manuel La Serna
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,107,208364,,,Franco Roncadelli,L,185.0,URU,24.0,149139,,Q,Arthur Laborde,U,,SUI,19.7,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,614.0,56.0,1855.0,1.0,Franco Roncadelli
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,108,126183,,,Mariano Kestelboim,R,185.0,ARG,28.0,210052,7.0,,Nicolas Zanellato,R,168.0,BRA,22.0,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,714.0,36.0,492.0,83.0,Mariano Kestelboim
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,109,106057,5.0,,Facundo Mena,R,183.0,ARG,31.4,208613,,Q,Ezequiel Monferrer,R,170.0,ARG,20.7,6-2 2-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,473.0,88.0,1146.0,7.0,Facundo Mena
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,110,210218,,Q,Bruno Fernandez,R,185.0,BRA,19.5,200366,,,Olukayode Alafia Damina Ayeni,R,191.0,USA,24.5,7-6(2) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1353.0,4.0,618.0,54.0,Bruno Fernandez
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,111,106352,,,Matias Franco Descotte,R,191.0,ARG,29.4,202275,,Q,Fermin Tenti,R,181.0,ARG,26.6,6-4 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,531.0,72.0,897.0,19.0,Matias Franco Descotte
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,112,208046,3.0,,Pedro Boscardin Dias,R,180.0,BRA,21.0,122571,,,Franco Emanuel Egea,R,180.0,ARG,28.1,6-4 4-6 7-6(6),3,R32,,,,,,,,,,,,,,,,,,,,451.0,95.0,774.0,28.0,Pedro Boscardin Dias
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,113,202106,,,Juan Bautista Otegui,R,191.0,ARG,24.9,209254,6.0,,Valerio Aboian,L,183.0,ARG,21.6,5-7 6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,761.0,31.0,479.0,87.0,Juan Bautista Otegui
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,114,210510,,,Lautaro Midon,U,,ARG,19.8,200331,,,Leonardo Aboian,L,175.0,ARG,25.8,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,685.0,43.0,Lautaro Midon
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,115,208262,,,Alejo Lorenzo Lingua Lavallen,L,175.0,ARG,22.9,208532,,Q,Thiago Cigarran,R,183.0,ARG,23.9,6-0 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,780.0,28.0,1228.0,6.0,Alejo Lorenzo Lingua Lavallen
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,116,212193,,,Alexander Stater,R,13.0,USA,24.8,209875,2.0,,Alex Barrena,R,175.0,ARG,21.3,6-4 6-7(4) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,804.0,25.0,411.0,109.0,Alexander Stater
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,201,208223,1.0,,Alvaro Guillen Meza,R,175.0,ECU,21.1,212493,,WC,Ramiro Amarilla,U,,ARG,22.4,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,308.0,176.0,,,Alvaro Guillen Meza
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,202,207704,8.0,,Alex Marti Pujolras,R,185.0,ESP,25.0,144937,,Q,Nicolas Parizzia,U,,SUI,25.4,6-0 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,493.0,83.0,1037.0,11.0,Alex Marti Pujolras
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,203,210377,4.0,,Luciano Emanuel Ambrogi,R,188.0,ARG,20.2,210412,,WC,Juan Manuel La Serna,L,188.0,ARG,20.0,6-2 4-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,,455.0,94.0,912.0,18.0,Luciano Emanuel Ambrogi
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,204,126183,,,Mariano Kestelboim,R,185.0,ARG,28.0,208364,,,Franco Roncadelli,L,185.0,URU,24.0,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,714.0,36.0,614.0,56.0,Mariano Kestelboim
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,205,106057,5.0,,Facundo Mena,R,183.0,ARG,31.4,210218,,Q,Bruno Fernandez,R,185.0,BRA,19.5,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,473.0,88.0,1353.0,4.0,Facundo Mena
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,206,208046,3.0,,Pedro Boscardin Dias,R,180.0,BRA,21.0,106352,,,Matias Franco Descotte,R,191.0,ARG,29.4,7-6(4) 7-5,3,R16,,,,,,,,,,,,,,,,,,,,451.0,95.0,531.0,72.0,Pedro Boscardin Dias
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,207,202106,,,Juan Bautista Otegui,R,191.0,ARG,24.9,210510,,,Lautaro Midon,U,,ARG,19.8,7-6(6) 4-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,,761.0,31.0,,,Juan Bautista Otegui
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,208,208262,,,Alejo Lorenzo Lingua Lavallen,L,175.0,ARG,22.9,212193,,,Alexander Stater,R,13.0,USA,24.8,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,780.0,28.0,804.0,25.0,Alejo Lorenzo Lingua Lavallen
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,301,207704,8.0,,Alex Marti Pujolras,R,185.0,ESP,25.0,208223,1.0,,Alvaro Guillen Meza,R,175.0,ECU,21.1,7-6(4) 1-6 7-6(3),3,QF,,,,,,,,,,,,,,,,,,,,493.0,83.0,308.0,176.0,Alex Marti Pujolras
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,302,126183,,,Mariano Kestelboim,R,185.0,ARG,28.0,210377,4.0,,Luciano Emanuel Ambrogi,R,188.0,ARG,20.2,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,714.0,36.0,455.0,94.0,Mariano Kestelboim
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,303,106057,5.0,,Facundo Mena,R,183.0,ARG,31.4,208046,3.0,,Pedro Boscardin Dias,R,180.0,BRA,21.0,6-2 6-0,3,QF,,,,,,,,,,,,,,,,,,,,473.0,88.0,451.0,95.0,Facundo Mena
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,304,208262,,,Alejo Lorenzo Lingua Lavallen,L,175.0,ARG,22.9,202106,,,Juan Bautista Otegui,R,191.0,ARG,24.9,6-3 7-6(5),3,QF,,,,,,,,,,,,,,,,,,,,780.0,28.0,761.0,31.0,Alejo Lorenzo Lingua Lavallen
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,401,126183,,,Mariano Kestelboim,R,185.0,ARG,28.0,207704,8.0,,Alex Marti Pujolras,R,185.0,ESP,25.0,6-2 6-1,3,SF,,,,,,,,,,,,,,,,,,,,714.0,36.0,493.0,83.0,Mariano Kestelboim
2024-M-ITF-ARG-2024-004,M15 Villa Maria,Clay,32,15,20240219,402,106057,5.0,,Facundo Mena,R,183.0,ARG,31.4,208262,,,Alejo Lorenzo Lingua Lavallen,L,175.0,ARG,22.9,6-3 7-5,3,SF,,,,,,,,,,,,,,,,,,,,473.0,88.0,780.0,28.0,Facundo Mena
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,101,209254,1.0,,Valerio Aboian,L,183.0,ARG,21.7,212785,,WC,Carlos Maria Zarate,U,,ARG,,6-3 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,435.0,105.0,,,Valerio Aboian
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,102,206556,,Q,Lautaro Agustin Falabella,L,175.0,ARG,26.1,211389,,,Manuel Mouilleron Salvo,R,191.0,ARG,21.0,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1143.0,8.0,1217.0,6.0,Lautaro Agustin Falabella
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,103,209330,,,Bautista Vilicich,R,180.0,ARG,22.4,212762,,Q,Victor Hugo Remondy Pagotto,U,,BRA,18.8,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,830.0,24.0,,,Bautista Vilicich
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,104,208078,6.0,,Tomas Farjat,R,188.0,ARG,23.1,144871,,Q,Joel Angel Lucero,U,,ARG,28.2,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,647.0,51.0,1474.0,3.0,Tomas Farjat
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,105,212051,,,Joaquin  Aguilar Cardozo ,U,,URU,18.9,133820,3.0,,Ignacio Monzon,R,173.0,ARG,26.2,6-3 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,846.0,22.0,526.0,73.0,Joaquin  Aguilar Cardozo 
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,106,208532,,,Thiago Cigarran,R,183.0,ARG,24.0,210181,,PR,Tobias Franco,R,178.0,ARG,22.2,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1197.0,7.0,1338.0,4.0,Thiago Cigarran
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,107,212193,,,Alexander Stater,R,13.0,USA,24.9,207831,,,Ignacio Antonio Becerra Otarola,R,170.0,CHI,23.5,6-2 4-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,778.0,29.0,807.0,26.0,Alexander Stater
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,108,209402,,Q,Ezequiel Simonit,R,175.0,ARG,22.3,202106,7.0,,Juan Bautista Otegui,R,191.0,ARG,25.1,7-6(3) 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1065.0,10.0,726.0,36.0,Ezequiel Simonit
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,109,210510,5.0,,Lautaro Midon,U,,ARG,20.0,202275,,,Fermin Tenti,R,181.0,ARG,26.7,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,910.0,19.0,Lautaro Midon
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,110,202305,,Q,Franco Ribero,R,188.0,ARG,24.5,208613,,,Ezequiel Monferrer,R,170.0,ARG,20.8,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1087.0,9.0,1130.0,8.0,Franco Ribero
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,111,212272,,WC,Nikos Lehmann,L,185.0,ARG,18.7,212745,,Q,Tadeo Meneo,U,,ARG,18.8,6-2 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1073.0,10.0,,,Nikos Lehmann
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,112,106352,4.0,,Matias Franco Descotte,R,191.0,ARG,29.5,211661,,,Juan Estevez,R,170.0,ARG,18.5,7-5 7-6(7),3,R32,,,,,,,,,,,,,,,,,,,,566.0,65.0,1150.0,8.0,Matias Franco Descotte
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,113,208262,8.0,,Alejo Lorenzo Lingua Lavallen,L,175.0,ARG,23.0,212784,,,Maximo Zeitune,R,,ARG,17.0,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,771.0,30.0,,,Alejo Lorenzo Lingua Lavallen
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,114,211636,,Q,Lucio Ratti,R,183.0,ARG,20.1,210182,,,Mateo Del Pino,L,173.0,ARG,20.7,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1691.0,2.0,1146.0,8.0,Lucio Ratti
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,115,211658,,Q,Tomas Martinez,U,,ARG,20.6,149101,,WC,Lucca Guercio,L,,ARG,18.2,4-6 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1931.0,1.0,,,Tomas Martinez
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,116,210377,2.0,,Luciano Emanuel Ambrogi,R,188.0,ARG,20.3,149100,,WC,Romeo Arcuschin,U,,ARG,,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,460.0,94.0,,,Luciano Emanuel Ambrogi
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,201,206556,,Q,Lautaro Agustin Falabella,L,175.0,ARG,26.1,209254,1.0,,Valerio Aboian,L,183.0,ARG,21.7,4-6 6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,1143.0,8.0,435.0,105.0,Lautaro Agustin Falabella
2024-M-ITF-ARG-2024-005,M15 Bragado,Clay,32,15,20240401,202,209330,,,Bautista Vilicich,R,180.0,ARG,22.4,208078,6.0,,Tomas Farjat,R,188.0,ARG,23.1,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,830.0,24.0,647.0,51.0,Bautista Vilicich
